DateTime,PlayerName,EpisodeId,Duration,Drag,AverageDistanceToCenter,Supervisor,ModelName,ResetPlatformToIdentity,FocusActivePlatform,Autonomous,AgentChoice,Aborted
26.06.2023 14:14:59,12024008,4,29.4204826,0.650000155,3.158035,True,AUIAUI1S5MunifiedD1_ev1_session19_AOD1_DRI0.2NTTT,True,False,False,Ball3DAgentOptimal,False
26.06.2023 14:14:59,12024008,5,14.6601458,0.7000001,3.26876426,True,AUIAUI1S5MunifiedD1_ev1_session19_AOD1_DRI0.2NTTT,True,False,False,Ball3DAgentOptimal,False
26.06.2023 14:19:58,12024008,2,18.1402245,0.7000001,3.654214,True,AUIAUI1S5MunifiedD1_ev1_session19_AOD1_DRI0.2NTTTN,True,False,False,Ball3DAgentOptimal,False
26.06.2023 14:19:58,12024008,3,13.2001123,0.7250001,3.46411824,True,AUIAUI1S5MunifiedD1_ev1_session19_AOD1_DRI0.2NTTTN,True,False,False,Ball3DAgentOptimal,False
26.06.2023 14:19:58,12024008,4,16.62019,0.7000001,3.52931,True,AUIAUI1S5MunifiedD1_ev1_session19_AOD1_DRI0.2NTTTN,True,False,False,Ball3DAgentOptimal,False
26.06.2023 14:19:58,12024008,5,11.9800844,0.7250001,2.79621077,True,AUIAUI1S5MunifiedD1_ev1_session19_AOD1_DRI0.2NTTTN,True,False,False,Ball3DAgentOptimal,False
26.06.2023 14:19:58,12024008,6,17.1802025,0.7000001,3.188476,True,AUIAUI1S5MunifiedD1_ev1_session19_AOD1_DRI0.2NTTTN,True,False,False,Ball3DAgentOptimal,False
26.06.2023 14:23:26,12024008,1,5.379996,0.75000006,3.312498,False,NoSupervisor,True,False,False,Ball3DAgentOptimal,False
26.06.2023 14:23:26,12024008,2,10.520051,0.7250001,3.38410044,False,NoSupervisor,True,False,False,Ball3DAgentOptimal,False
26.06.2023 14:23:26,12024008,3,6.139995,0.75000006,3.68848443,False,NoSupervisor,True,False,False,Ball3DAgentOptimal,False
26.06.2023 14:23:26,12024008,4,7.75999355,0.75000006,3.82914662,False,NoSupervisor,True,False,False,Ball3DAgentOptimal,False
26.06.2023 14:23:26,12024008,5,16.3801842,0.7000001,3.744618,False,NoSupervisor,True,False,False,Ball3DAgentOptimal,False
26.06.2023 14:26:27,12024008,1,6.77999449,0.75000006,3.94599986,True,AUIAUI1S2.5MsessionOptS20_DRI0.2NTTT,True,False,False,Ball3DAgentOptimal,False
26.06.2023 14:26:27,12024008,2,10.3200464,0.7250001,3.07034683,True,AUIAUI1S2.5MsessionOptS20_DRI0.2NTTT,True,False,False,Ball3DAgentOptimal,False
26.06.2023 14:26:27,12024008,4,19.8002625,0.675000131,3.17611146,True,AUIAUI1S2.5MsessionOptS20_DRI0.2NTTT,True,False,False,Ball3DAgentOptimal,False
26.06.2023 14:26:27,12024008,5,32.88056,0.6250002,3.65893173,True,AUIAUI1S2.5MsessionOptS20_DRI0.2NTTT,True,False,False,Ball3DAgentOptimal,False
26.06.2023 14:26:27,12024008,6,6.79999447,0.75000006,3.42322421,True,AUIAUI1S2.5MsessionOptS20_DRI0.2NTTT,True,False,False,Ball3DAgentOptimal,False
26.06.2023 15:56:55,11906244,1,5.67999554,0.75000006,2.93210936,True,AUIAUI1S2.5MsessionOptS20_DRI0.2NTTT,True,False,False,Ball3DAgentOptimal,False
26.06.2023 15:56:55,11906244,2,31.5805321,0.6250002,3.04684019,True,AUIAUI1S2.5MsessionOptS20_DRI0.2NTTT,True,False,False,Ball3DAgentOptimal,False
26.06.2023 15:56:55,11906244,3,20.740284,0.675000131,2.93756032,True,AUIAUI1S2.5MsessionOptS20_DRI0.2NTTT,True,False,False,Ball3DAgentOptimal,False
26.06.2023 15:56:55,11906244,6,7.099994,0.75000006,3.80144334,True,AUIAUI1S2.5MsessionOptS20_DRI0.2NTTT,True,False,False,Ball3DAgentOptimal,False
26.06.2023 15:56:55,11906244,7,14.9401522,0.7000001,3.63507271,True,AUIAUI1S2.5MsessionOptS20_DRI0.2NTTT,True,False,False,Ball3DAgentOptimal,False
